description,sale_price,weight,category,EAN,date_added,product_uuid,availability,product_code,cost_price,country_code,country_name
Coco Mono Stripe Jacquard King Duvet Set - Black,30,2290g,homeware,6.90037E+12,00:00.0,4767b277-71b5-4a97-9647-487f6dbeb47c,Still_avaliable,a3-4965865V,,,
Coco Mono Stripe Jacquard Double Duvet Set - Black,25,1950g,homeware,9.97309E+12,00:00.0,a0d0b2b8-cbbb-4d72-afe0-2326662f5f8a,Still_avaliable,W4-7277342Z,,,
Rubin Crinkle King Duvet Set with Ties - Black,25,1650g,homeware,6.19626E+12,00:00.0,229aa706-d199-450e-ac58-70b05c62d058,Still_avaliable,y1-5655267V,,,
Rubin Crinkle Double Duvet Set with Ties - Black,20,1450g,homeware,3.89644E+12,00:00.0,ef4b6700-2fe5-4321-8924-4bd257819159,Still_avaliable,U3-9161627W,,,
Elle Quilted Stitch King Duvet Set - White,30,1700g,homeware,6.60556E+12,00:00.0,eef6655e-6c8b-48d4-bb18-4c6fc493380e,Still_avaliable,C4-9862972R,,,
Elle Quilted Stitch Double Duvet Set - White,25,1300g,homeware,9.16619E+12,00:00.0,51bc4949-9193-4a23-833e-aaac0708fa1e,Still_avaliable,d8-1948056i,,,
Roma Brushed Herringbone King Duvet Set - Charcoal,25,1300g,homeware,5.27822E+12,00:00.0,9e20c9e1-1054-4b4d-8bdd-51a8e86ee718,Still_avaliable,v6-8617941N,,,
Roma Brushed Herringbone Double Duvet Set - Charcoal,20,1100g,homeware,1.79443E+12,00:00.0,46879086-0a15-4c14-9c5c-d992c713dd63,Still_avaliable,B8-9235116X,,,
Esme Natural King Duvet Set,28,2050g,homeware,6.03975E+12,00:00.0,14d4f33e-c234-4863-91b5-7098f00f5ac7,Still_avaliable,M4-4298567H,,,
Esme Natural Double Duvet Set,22,1780g,homeware,8.63601E+12,00:00.0,4dfce556-3825-4822-ab2d-f592112a180a,Still_avaliable,y1-4157938k,,,
Lara Double Duvet Set - Black,20,1550g,homeware,2.11973E+12,00:00.0,02d1dbf6-1e39-4fbd-bc4b-d4f203dfa1a5,Still_avaliable,m9-5937913O,,,
Lara King Duvet Set - Cream,25,1675g,homeware,2.76953E+11,00:00.0,794e344c-0af7-47d3-a226-66d82da15277,Still_avaliable,D3-6309758w,,,
Luna Waffle King Duvet Set - Black,20,2100g,homeware,2.61652E+11,00:00.0,cf1d9b6d-fb41-4d6c-a3a5-dcb1a0782faf,Still_avaliable,e9-6712458N,,,
Luna Waffle Double Duvet Set - Black,18,1750g,homeware,9.53488E+12,00:00.0,5831d660-48eb-4e71-98f8-b9d1063ef07b,Still_avaliable,E0-4714630D,,,
Aspen Faux Fur Throw - Sage,16,970g,homeware,2.10612E+12,00:00.0,c23dd6c1-e6e7-48b0-b2d8-8fd68f9d0e3b,Still_avaliable,P6-9744234D,,,
Aspen Throw - Black,16,970g,homeware,6.54329E+12,00:00.0,d16104db-f1c2-42a5-9c9a-9e55178d22b5,Still_avaliable,l9-9255187I,,,
Aspen Blue Check King Duvet Set with Pipe,17,1.2kg,homeware,5.06945E+12,00:00.0,49dc0b67-2d43-4ef8-9b9d-ef98e998058d,Still_avaliable,z7-2932936h,,,
Aspen Blue Check Double Duvet Set with Pipe,15,1.2kg,homeware,8.53883E+12,00:00.0,38257178-c953-425f-96e4-ff74050c04a0,Still_avaliable,B1-5575220J,,,
Lennox Honesty Leaf King Navy Duvet Set with Pipe,17,1.59kg,homeware,8.78259E+12,00:00.0,f4cd4ccb-5cf9-42bd-9d56-d97261c3556a,Still_avaliable,O1-8781042s,,,
Lennox Honesty Leaf Double Navy Duvet Set with Pipe,15,1.2kg,homeware,2.98717E+11,00:00.0,b6f633fc-55b2-46f0-8d23-24a3fa3163ca,Still_avaliable,o1-5719719p,,,
Evie King Duvet Set with Ties - Grey,25,1850g,homeware,3.32358E+12,00:00.0,0beb1b90-4f9b-44e4-8130-1a72d6086879,Still_avaliable,i8-125373y,,,
Evie Double Duvet Set with Ties - Grey,20,1510g,homeware,1.13232E+14,00:00.0,d08dc99c-8a44-403f-bb53-62e331992c7f,Still_avaliable,j8-0329689L,,,
Jenson Woven Crinkle King Duvet Set - Mono,28,1450g,homeware,8.36327E+12,00:00.0,81a13e86-6234-4ca7-b678-18fe7c13c87b,Still_avaliable,x1-3167380k,,,
Jenson Woven Crinkle Double Duvet Set - Mono,22,1250g,homeware,3.92034E+12,00:00.0,2facd124-4818-4022-9faf-35db774d21b9,Still_avaliable,z8-402940m,,,
Coco Mono Stripe Jacquard King Duvet Set - Black,30,2290g,homeware,3.78441E+12,00:00.0,052bc785-14f3-4987-b93b-95581aca86af,Still_avaliable,O4-1775145c,,,
Coco Mono Stripe Jacquard Double Duvet Set - Black,25,1950g,homeware,7.57464E+12,00:00.0,9539a0d4-db3b-4db5-a32f-172dbefbd49f,Still_avaliable,z1-2944325t,,,
Rubin Crinkle King Duvet Set with Ties - Black,25,1650g,homeware,1.8097E+12,00:00.0,e57642c0-57e7-4fa9-bacc-19571cf83e52,Still_avaliable,f9-9049986r,,,
Rubin Crinkle Double Duvet Set with Ties - Black,20,1450g,homeware,3.44936E+12,00:00.0,1afca60c-33f9-4786-87e1-c49365ce9df5,Still_avaliable,h0-0943642z,,,
Elle Quilted Stitch King Duvet Set - White,30,1700g,homeware,7.29422E+12,00:00.0,ab38bf9c-c1fc-4e64-b0a9-edb51d4bc4d0,Still_avaliable,J6-9087953v,,,
Elle Quilted Stitch Double Duvet Set - White,25,1300g,homeware,2.35674E+12,00:00.0,442486e2-d9c3-4c00-9f54-0be66f953de5,Still_avaliable,a7-0201748U,,,
Roma Brushed Herringbone King Duvet Set - Charcoal,25,1300g,homeware,9.58652E+12,00:00.0,f1378d0b-eb47-4502-a5be-093c8a5c13ea,Still_avaliable,x6-0112590P,,,
Roma Brushed Herringbone Double Duvet Set - Charcoal,20,1100g,homeware,6.714E+12,00:00.0,a0fbe905-dd38-4f90-b6e2-513789a09921,Still_avaliable,R1-7779364B,,,
Esme Natural King Duvet Set,28,2050g,homeware,6.35044E+12,00:00.0,c47d0ba1-20c3-44fb-a015-a4d7c74d2e92,Still_avaliable,R2-6636631H,,,
Esme Natural Double Duvet Set,22,1780g,homeware,5.3818E+12,00:00.0,8afc1fdd-ada7-4469-b485-0884ad5e5fe4,Still_avaliable,N4-4146680X,,,
Lara Double Duvet Set - Black,20,1550g,homeware,3.54058E+12,00:00.0,6396582d-ab78-480c-b55b-c0a3589c9da0,Still_avaliable,I7-9924495Y,,,
Lara King Duvet Set - Cream,25,1675g,homeware,6.02018E+12,00:00.0,6c1f7350-9b5c-4fcb-b649-26160e42c338,Still_avaliable,t0-5014836A,,,
Luna Waffle King Duvet Set - Black,20,2100g,homeware,3.59909E+12,00:00.0,b0d12e30-5350-4450-ab77-826d64ad1334,Still_avaliable,d9-9985724w,,,
Luna Waffle Double Duvet Set - Black,18,1750g,homeware,7.33843E+11,00:00.0,7b0e62a7-1d15-4e5b-83e9-e10f46a761ef,Still_avaliable,s7-1654523S,,,
Black Matches in A Bottle,4,475g,homeware,7.7545E+11,00:00.0,0dae5426-cff7-483a-8b68-c61bbf1f2777,Still_avaliable,f6-2509356y,,,
Dried Black Bunny Tail Bunch,6,26g,homeware,7.31202E+12,00:00.0,a71348ca-d0a4-40c3-80a2-a73b34e328ca,Still_avaliable,l6-6518296q,,,
Dinner Candle Holder Bowl,3.5,582g,homeware,5.66864E+12,00:00.0,b913dba9-4baf-4c26-bd2f-f405ae830c09,Still_avaliable,y5-7164313u,,,
Dinner Candle Stick Holders,4,165g,homeware,3.25169E+11,00:00.0,be42c29a-dd5b-4f97-ab45-3d38628eb78c,Still_avaliable,n2-1494958Q,,,
Maine Toilet Roll Holder - White,20,4.1kg,homeware,5.332E+12,00:00.0,83053d77-2d92-4697-9d83-4868be551615,Still_avaliable,g1-7052946e,,,
Woodland Nature Berry Candle - Gold Glitter,7,280g,homeware,2.80884E+12,00:00.0,7f085db3-7b9e-469c-9668-c10b74ff03a3,Still_avaliable,P0-673699T,,,
Woodland Nature Berry Candle - Silver Glitter,7,280g,homeware,3.98599E+12,00:00.0,ec006268-f709-4d7f-ac72-a1938b4dfa07,Still_avaliable,g2-2998556b,,,
Woodland Nature Berry Candle - Red Glitter,7,280g,homeware,4.21846E+12,00:00.0,1044ddb2-ebd0-441e-88aa-f63141b150ee,Still_avaliable,Q7-2734312n,,,
Winter Spice Christmas Jar Candle,4,795g,homeware,9.47774E+12,00:00.0,9c9ee3cd-33fc-4979-8b81-0495488fb8d0,Still_avaliable,u6-5069167t,,,
Green Dinner Candles 4pk,2.5,220g,homeware,7.33242E+12,00:00.0,20f2f312-73a4-4ed6-a74e-996e06fd2bc8,Still_avaliable,R0-4072994T,,,
Red Dinner Candles 4pk,2.5,220g,homeware,9.5738E+12,00:00.0,64c6d91b-376e-4cba-add3-ecc9669cf7fc,Still_avaliable,W0-2501156i,,,
Green Twist Pillar Candle,2.5,320g,homeware,6.73309E+12,00:00.0,fd694ef2-5bb7-4b6c-9a50-a7c3a0947dc9,Still_avaliable,c8-9862920E,,,
Red Twist Pillar Candle,2.5,320g,homeware,4.16487E+12,00:00.0,557d7c71-58a1-4d29-af30-c3e0ae7ce54f,Still_avaliable,u3-7912652a,,,
Woodland Nature Stag Candle - Sandalwood & Tonka,5,230g,homeware,6.75571E+12,00:00.0,279b4c0f-e72f-4313-bf6e-8bd964e44bd3,Still_avaliable,a8-4156593e,,,
Face Oil Burner,4,375g,homeware,1.58696E+12,00:00.0,8b608776-7ee6-41f9-9781-8180f18d8c57,Still_avaliable,i8-5595402N,,,
Christmas Tealight Holder - Merry Christmas,2.5,416g,homeware,6.50542E+12,00:00.0,70880f72-6b2c-4d94-ba78-134e533c1a7a,Still_avaliable,x7-5534561L,,,
Christmas Tealight Holder - Reindeer,2.5,416g,homeware,2.69634E+12,00:00.0,e96031d3-31be-4ce9-a2d3-8c9f5cd13926,Still_avaliable,k8-215573l,,,
Gingerbread Cookie Scented Reed Diffuser,5,390g,homeware,3.68078E+12,00:00.0,1f9fee25-4fb7-47ee-9781-f5e90fb4cc11,Still_avaliable,M2-5058408v,,,
Winter Spice Scented Reed Diffuser,5,390g,homeware,3.58182E+12,00:00.0,3a01dccd-1b39-4bd0-8b2e-07631c219808,Still_avaliable,Q6-3706027k,,,
Christmas Oil Burner - Candid Orange,4,260g,homeware,4.50302E+12,00:00.0,f54c9d1a-3e1f-4b46-b3a9-5e23f08b3a50,Still_avaliable,C2-8136994C,,,
Gingerbread Wax Melts 8pk,1.5,96g,homeware,2.33242E+12,00:00.0,f7a25d93-9d0f-4b8b-998e-c035cc67b064,Still_avaliable,f1-775685A,,,
Winter Spice Wax Melts 8pk,1.5,96g,homeware,6.95335E+12,00:00.0,6da567bc-85e1-4296-9cde-9d75451245d0,Still_avaliable,T8-6501161g,,,
Tealight Holder - Gingerbread Man,2.5,165g,homeware,9.15285E+12,00:00.0,ac4f99bf-2b78-40ed-8375-e34dc2385461,Still_avaliable,m4-5569884V,,,
Tealight Holder - Christmas Tree,2.5,165g,homeware,1.15804E+11,00:00.0,d0f73b73-d5eb-4c21-a23b-9d5db53c9df0,Still_avaliable,f0-0453627E,,,
Ribbed Ceramic Tealight Holder - Blush,3,250g,homeware,9.27857E+12,00:00.0,c5c25c50-e046-4c44-9a16-840dce7482b0,Still_avaliable,N9-2228897r,,,
Christmas Scented Candle - Santa Clove,2.5,220g,homeware,1.67018E+12,00:00.0,8cca56e2-7171-4671-a150-143485e43367,Still_avaliable,x2-5439973l,,,
Christmas Scented Candle - Reindeer Candid Orange,2.5,220g,homeware,7.91517E+12,00:00.0,8b418809-eb04-43d3-8842-3030e9497d9d,Still_avaliable,o6-5904385r,,,
Christmas Scented Candle - Peppermint Penguin,2.5,220g,homeware,7.39931E+12,00:00.0,592e930b-f5eb-4ddb-b8a3-7559c0fcce6a,Still_avaliable,q1-666183k,,,
Christmas Cracker Candle - Gingerbread Cookie,2.5,300g,homeware,8.39971E+12,00:00.0,a88a8571-45b2-4cbb-8dcc-09013a8c035d,Still_avaliable,o3-3048518k,,,
Woodland Nature Berry Candle - Gold Glitter,7,280g,homeware,7.81548E+12,00:00.0,5a398b9c-327c-4ae9-8d43-447ebcf4e65f,Still_avaliable,T2-6034855K,,,
Woodland Nature Berry Candle - Silver Glitter,7,280g,homeware,4.53603E+12,00:00.0,32f08ff7-5f42-4050-98fb-61b93755b401,Still_avaliable,l2-0551753r,,,
Woodland Nature Berry Candle - Red Glitter,7,280g,homeware,3.74783E+12,00:00.0,9ecd4930-989f-4195-a388-cc926157f9f2,Still_avaliable,b2-9119284R,,,
Gingerbread Cookie Christmas Jar Candle,4,795g,homeware,5.80996E+12,00:00.0,6182da1c-2a50-4eb1-a7ff-aa0e72c3d80c,Still_avaliable,Z0-5794449m,,,
Green Dinner Candles 4pk,2.5,220g,homeware,8.67822E+12,00:00.0,a6fc85c6-b690-46f3-a944-70e32825cef5,Still_avaliable,R2-0327533y,,,
Red Dinner Candles 4pk,2.5,220g,homeware,6.4668E+12,00:00.0,0e6dae0b-0529-4a64-84de-5cabba8ded63,Still_avaliable,A8-6943056J,,,
Green Twist Pillar Candle,2.5,320g,homeware,4.31642E+12,00:00.0,0aec4203-ce91-4911-b86a-915d77f58072,Still_avaliable,D6-5786428B,,,
Red Twist Pillar Candle,2.5,320g,homeware,4.96627E+12,00:00.0,ac7d6a5f-a198-4a4e-bdd0-09e38d21b9d5,Still_avaliable,C9-208417s,,,
Woodland Nature Stag Candle - Sandalwood & Tonka,5,230g,homeware,7.9966E+12,00:00.0,3018fe9a-d197-49bd-9617-e84b35f4cea3,Still_avaliable,n8-9877493X,,,
Face Oil Burner,4,375g,homeware,6.39869E+12,00:00.0,8793f91e-75b3-45c5-b6da-95d94d0783a0,Still_avaliable,P4-8623348r,,,
Christmas Tealight Holder - Merry Christmas,2.5,416g,homeware,3.38694E+12,00:00.0,b8cf0f64-f55a-4d93-9034-40739a5cfc77,Still_avaliable,k2-1525823W,,,
Christmas Tealight Holder - Reindeer,2.5,416g,homeware,1.34568E+12,00:00.0,dae71632-461b-4652-abef-50a962c68c09,Still_avaliable,J4-6233186Y,,,
Gingerbread Cookie Scented Reed Diffuser,5,390g,homeware,5.47866E+12,00:00.0,8947b96b-2825-43ef-a0f3-04d1a45b6d71,Still_avaliable,a9-9242458h,,,
Winter Spice Scented Reed Diffuser,5,390g,homeware,5.24531E+12,00:00.0,6ed93f2e-1dd5-473f-a867-69c10a343e93,Still_avaliable,Y0-0466444e,,,
Christmas Oil Burner - Christmas Clove,4,260g,homeware,1.68496E+12,00:00.0,7f4e3b53-bbca-4d06-a477-de9e6c63bb36,Still_avaliable,U1-5362842b,,,
Christmas Oil Burner - Candid Orange,4,260g,homeware,2.66162E+12,00:00.0,d3a0ac55-1419-4a65-a066-317b7d4b1d0d,Still_avaliable,P9-6331159u,,,
Heritage Collection Aspen Faux Fur Throw - Mink,16,970g,homeware,9.22267E+12,00:00.0,87939a8d-c529-4f6c-9a1d-b47739858baf,Still_avaliable,k0-4524085v,,,
Heritage Collection Aspen Faux Fur Throw - Charcoal,16,970g,homeware,6.78889E+12,00:00.0,e72a84b7-7941-4aed-95d9-36c0fb7dc5cc,Still_avaliable,g4-9985784t,,,
Kendal Cream Teddy Sherpa Throw,18,0.63kg,homeware,7.8006E+12,00:00.0,7fb4f99a-fd97-44dd-9ee4-8cd6fc119636,Still_avaliable,E4-9853940T,,,
Alba Waffle Sherpa Throw,15,0.63kg,homeware,6.56375E+12,00:00.0,a9ed1bc6-1fda-4425-a3fc-770ff8c77591,Still_avaliable,o9-1524212d,,,
Winston Check Sherpa Throw - White,15,970g,homeware,9.89831E+12,00:00.0,ca749263-e7e2-403c-a71e-00c6816a3dbb,Still_avaliable,d2-3543652C,,,
Aspen Faux Fur Cushion - Dark Mink,10,296g,homeware,7.19764E+12,00:00.0,39e8492b-2830-494f-9e05-be3f38640434,Still_avaliable,h9-8272000S,,,
Teddy Rug 100 x 150cm - Charcoal,45,2.70kg,homeware,2.70769E+12,00:00.0,3d7ef7f1-2c6b-44db-a729-833556563963,Still_avaliable,q6-0257852z,,,
Teddy Rug 60 x 110cm - Charcoal,20,1.18kg,homeware,5.05058E+12,00:00.0,85b96e12-a945-4b6d-88f2-6ce114705397,Still_avaliable,T9-426351o,,,
Teddy Rug 100 x 150cm - Cream,45,2.70kg,homeware,3.9668E+12,00:00.0,b4811a8f-5956-4642-9745-c911b46f2e49,Still_avaliable,B7-6432185z,,,
Serenity Tassel Cushion - Cream,12,0.25kg,homeware,7.51526E+12,00:00.0,505486f1-7976-47c3-88bb-29e59bebaf1a,Still_avaliable,Q4-2945155u,,,
Waffle Faux Fur Cushion - Natural,10,270g,homeware,7.73608E+12,00:00.0,51789ece-fd9c-428d-aa9d-32fcb22230d7,Still_avaliable,N3-8348572J,,,
Luna Stone Cotton Waffle Cushion - Natural,10,200g,homeware,6.58344E+12,00:00.0,849a549e-7df9-4a06-b5b2-f872e306c3c9,Still_avaliable,n8-2849407h,,,
Esme Stripe Woven Cushion - Mono,14,0.34kg,homeware,9.13368E+12,00:00.0,b7a98a61-749a-4cfe-b1c1-a64d37fe4d78,Still_avaliable,k0-2338235S,,,
Cleo Tribal Tufted Cushion with Tassels - Multi,14,0.29kg,homeware,7.13629E+12,00:00.0,a8d6beea-dc4e-4e1a-b019-18e25f92592a,Still_avaliable,d1-4452366m,,,
Teddy Tufted Cushion - Cream,14,0.65kg,homeware,6.46374E+12,00:00.0,766634e9-b3f9-4936-b191-27057f7911b0,Still_avaliable,j2-6873009d,,,
Waffle Faux Fur Cushion - Grey,10,270g,homeware,8.73281E+12,00:00.0,a91102f9-d784-49fe-8945-601816b73a9d,Still_avaliable,U7-0935514S,,,
Pleated Cushion - Silver,10,190g,homeware,1.47408E+12,00:00.0,4f63d4f9-1fce-49a4-ba63-51bd53c04940,Still_avaliable,k2-7939927F,,,
Serenity Tassel Cushion - Terracotta,12,0.28kg,homeware,8.33454E+12,00:00.0,fc1e55d0-6b77-4c0f-847e-fea696bc6a99,Still_avaliable,y5-8784025h,,,
Face Oil Burner,4,375g,homeware,6.10053E+12,00:00.0,a5a7915e-6159-4329-a478-45d59da54995,Still_avaliable,F4-780143t,,,
Natural Home Scented Candle with Cork Lid - Vanilla & Cedarwood,3,226g,homeware,3.92243E+12,00:00.0,c6826841-5b15-4966-b850-6a787de9928f,Still_avaliable,e0-0965177K,,,
Natural Home Scented Candle with Cork Lid - Elderflower & Sage,3,226g,homeware,7.72505E+12,00:00.0,67f2af4b-feb5-4632-b18c-a3acab7aa41f,Still_avaliable,g1-5317959B,,,
Natural Home Scented Candle with Cork Lid - Amber & Sandalwood,3,226g,homeware,2.52137E+12,00:00.0,bbb2dc69-a310-4845-8d97-a880dd4e7ce3,Still_avaliable,H9-5271660J,,,
Terracotta Vase,8,540g,homeware,7.49029E+12,00:00.0,ad21b0cd-4b27-4ab5-b8d2-011da2093dce,Still_avaliable,y6-1287172P,,,
Heritage Collection Aspen Faux Fur Throw - Mink,16,970g,homeware,2.02791E+12,00:00.0,fb0cd35c-3b63-41d6-ab91-10a4c3f15a9b,Still_avaliable,A2-6837019Z,,,
Heritage Collection Aspen Faux Fur Throw - Charcoal,16,970g,homeware,5.06229E+12,00:00.0,3ce02f5f-4800-4d6e-a342-a5df4129d174,Still_avaliable,v5-2865537r,,,
Kendal Cream Teddy Sherpa Throw,18,0.63kg,homeware,8.34583E+11,00:00.0,daf023c7-b5e2-4425-81c5-a0f90cd618f9,Still_avaliable,o1-2169185e,,,
Alba Waffle Sherpa Throw,15,0.63kg,homeware,1.81346E+12,00:00.0,56810562-52de-4775-bd78-3260975b94cc,Still_avaliable,u1-3277962V,,,
Winston Check Sherpa Throw - White,15,970g,homeware,5.656E+12,00:00.0,e5209b05-1358-4734-8e94-2c040b6a198f,Still_avaliable,t1-1631215q,,,
Aspen Faux Fur Cushion - Dark Mink,10,296g,homeware,4.89079E+12,00:00.0,226aba9a-32df-4830-87b6-e8845659ef50,Still_avaliable,r5-8986745X,,,
Teddy Rug 100 x 150cm - Charcoal,45,2.70kg,homeware,8.16899E+12,00:00.0,bcaa09c4-626c-42d4-a2b6-c98f4da5d0d5,Still_avaliable,g2-6311501A,,,
Teddy Rug 100 x 150cm - Cream,45,2.70kg,homeware,4.6833E+12,00:00.0,fb4cbe30-7f3e-4fcc-90a1-90eb750c35d1,Still_avaliable,o9-9674466F,,,
Serenity Tassel Cushion - Cream,12,0.25kg,homeware,7.68455E+12,00:00.0,00caa2c7-5f29-407e-9bb3-dbb006e7b217,Still_avaliable,W2-7271976z,,,
Waffle Faux Fur Cushion - Natural,10,270g,homeware,7.6169E+12,00:00.0,b97db3d6-a99e-4a01-9de8-59f2629ddbbb,Still_avaliable,y3-2551420s,,,
Esme Stripe Woven Cushion - Mono,14,0.34kg,homeware,8.65823E+12,00:00.0,6d8cdd0c-ed45-4478-b34e-ac086755c4b0,Still_avaliable,N3-9339345y,,,
Cleo Tribal Tufted Cushion with Tassels - Multi,14,0.29kg,homeware,1.63063E+12,00:00.0,411b7b94-4659-4ba9-a54e-f796bdd52453,Still_avaliable,i1-1221141f,,,
Waffle Faux Fur Cushion - Grey,10,270g,homeware,9.57726E+12,00:00.0,87197035-3994-450d-87a5-eb66aac70fb7,Still_avaliable,P5-6633968v,,,
Pleated Cushion - Silver,10,190g,homeware,5.99842E+12,00:00.0,cc00bd87-ed03-4649-8aa2-f0540b5b9592,Still_avaliable,g5-0201154z,,,
Serenity Tassel Cushion - Terracotta,12,0.28kg,homeware,2.86903E+12,00:00.0,89d631a7-9274-470f-aca0-8c937c329659,Still_avaliable,V7-4325947m,,,
Face Oil Burner,4,375g,homeware,1.65241E+12,00:00.0,54492259-fdf4-4504-a7a6-4b2ccf401960,Still_avaliable,g3-8234503b,,,
Natural Home Scented Candle with Cork Lid - Vanilla & Cedarwood,3,226g,homeware,6.66116E+12,00:00.0,75fafc27-db32-4342-90ba-5652003100ad,Still_avaliable,b5-4573021s,,,
Natural Home Scented Candle with Cork Lid - Elderflower & Sage,3,226g,homeware,6.49935E+12,00:00.0,3f12c227-4902-4572-8f91-4d9f73a223d1,Still_avaliable,B1-500390I,,,
Natural Home Scented Candle with Cork Lid - Amber & Sandalwood,3,226g,homeware,8.90071E+12,00:00.0,99ac5f6e-f373-4609-bd5c-12bc7da0195e,Still_avaliable,f5-4662947V,,,
Terracotta Vase,8,540g,homeware,1.48917E+12,00:00.0,b5fa792a-0ce9-469d-a334-e0bb48df7f18,Still_avaliable,o1-2806590L,,,
Face Planter,5,615g,homeware,7.10806E+12,00:00.0,badf48d7-b9ff-4113-91fb-cbba073f5573,Still_avaliable,v8-993184H,,,
Ceramic Oil Burner,4,430g,homeware,1.4917E+12,00:00.0,005925d7-37c9-46e1-8e07-d2a6f2fdeeb7,Still_avaliable,p8-394851d,,,
Donut Vase with Dried Flowers,15,330g,homeware,9.23513E+12,00:00.0,914f4d99-e7b0-455f-8cdd-09c417884c69,Still_avaliable,Y4-9101088y,,,
Eucalyptus in Stone Pot,12,512g,homeware,9.83721E+12,00:00.0,b97c4ab8-6d6f-4394-a4a8-a8477b5526aa,Still_avaliable,J9-1728258t,,,
Cane Magazine Rack,9,440g,homeware,5.17594E+12,00:00.0,0663e79d-5066-4268-a6be-85c2fbaae39e,Still_avaliable,m5-2735440f,,,
Jewellery Box - Bee,4,100g,homeware,8.29895E+12,00:00.0,322ffbfb-e15a-41ce-b111-0eec1bc2cd75,Still_avaliable,v9-720262T,,,
Jewellery Box - Dragonfly,4,100g,homeware,8.53007E+12,00:00.0,c449aff4-b40e-4bfb-9d9b-c72b0d81f83d,Still_avaliable,J9-7225362H,,,
Dried Flowers in Sphere,2.5,200g,homeware,8.96163E+11,00:00.0,68393433-0d02-492e-8c83-335c158b1559,Still_avaliable,g8-5576220O,,,
Dried Grass LED Candle,6,422g,homeware,7.17003E+12,00:00.0,d4acd7da-45d4-49a2-95e4-7286ea344b2b,Still_avaliable,O3-8437332I,,,
Bleached Country Foliage in Ribbed Jar,10,363g,homeware,5.99345E+11,00:00.0,08b01e38-8133-494d-aa27-209c244ca2b5,Still_avaliable,a6-7102290u,,,
Bunny Tails with Vase,5,350g,homeware,1.50828E+12,00:00.0,3ce7d16f-d34c-442c-aa54-8ae25cb53b05,Still_avaliable,P9-0728107U,,,
Fan Leaf Arrangement,3.5,240g,homeware,1.802E+12,00:00.0,c4e74d04-283b-4107-82e8-0e40164002d7,Still_avaliable,q4-2967772J,,,
Hanging Frame with Pressed Flowers,3,184g,homeware,9.19355E+12,00:00.0,6b9adf6d-6b3a-472e-8771-6a95b3d3c949,Still_avaliable,o4-3127166E,,,
Hanging Frame with Pressed Flowers,3,184g,homeware,2.72196E+12,00:00.0,a5316715-074a-4d38-b734-90d603c0c857,Still_avaliable,Q5-3285280N,,,
Dried Pampas in Sphere,8,169g,homeware,6.35935E+12,00:00.0,65c3d917-c584-4b8f-8e11-b1c7531ee1ac,Still_avaliable,X6-7689713c,,,
Seagrass Lantern,8,580g,homeware,4.21456E+12,00:00.0,964c6ea5-ec43-4416-bfea-b6a79a9d7f45,Still_avaliable,N7-1399744U,,,
Bamboo Lantern,12,490g,homeware,5.442E+12,00:00.0,02f302be-1dae-4781-b8d3-1b491081a4ee,Still_avaliable,m9-287924o,,,
Preserved Eucalyptus in Glass Jar,12,800g,homeware,3.58297E+12,00:00.0,b3bb8cf0-b3c4-41eb-b48c-16bbc39f675a,Still_avaliable,P1-6341234D,,,
Ceramic Candle Holder with Candle,5,245g,homeware,5.14657E+12,00:00.0,6a085f8b-5b21-490b-812c-ade112815399,Still_avaliable,n0-8995290b,,,
Maine Bathroom Storage Unit - White,18,3.4kg,homeware,4.35942E+12,00:00.0,448044b6-1d3e-4c91-8c50-860ae85e8a60,Still_avaliable,F5-575583y,,,
Maine White Tall Boy,60,12.1kg,homeware,5.13735E+12,00:00.0,b6f8e8f8-8e62-4530-9b1c-06b1a18ef640,Still_avaliable,R8-6472087M,,,
Maine Under Sink Unit,40,9.4kg,homeware,2.25921E+12,00:00.0,682cbefb-e700-4487-a48b-8514953b47c5,Still_avaliable,f1-9163535U,,,
Maine Under Sink Unit - Grey,35,9.4kg,homeware,7.40177E+12,00:00.0,fa3d71d0-cac0-4b7e-bfcc-c774c98811e8,Still_avaliable,O9-3318518n,,,
Maine Bathroom Double Door Cabinet & Shelf - White,35,6.1kg,homeware,7.72027E+12,00:00.0,439ab273-ddca-4fbb-8a56-68ee911c118d,Still_avaliable,P0-5109357W,,,
Maine 3 Tier Corner Shelving - White,15,2.4kg,homeware,5.04288E+12,00:00.0,fc063f9c-4789-4968-8183-9de002bed66c,Still_avaliable,m3-5666403N,,,
Norsk High Gloss Under Sink Cabinet,45,12.8kg,homeware,8.07833E+12,00:00.0,b801a8dc-bf3d-4aa7-bf77-7a9552c63675,Still_avaliable,r6-6964354E,,,
Norsk Undersink Unit - Grey,30,13kg,homeware,6.77764E+12,00:00.0,1d386dd7-f084-41f8-8439-088285212cec,Still_avaliable,y7-4233629c,,,
Maine Ladder Towel Rack,12,2.1kg,homeware,8.04059E+12,00:00.0,6422db08-9c43-439a-8d09-a8b114b1f87b,Still_avaliable,D7-9842471X,,,
Spaceways Undersink with Shelves,25,11.5kg,homeware,1.64751E+12,00:00.0,a64f49bb-14c8-4fe0-9d30-b5a3f28142b5,Still_avaliable,v6-2775255z,,,
Maine Ladder Shelf - Grey,25,6.2kg,homeware,6.05547E+12,00:00.0,71c0ed8a-ec28-4852-832a-b32039a96b82,Still_avaliable,W9-7242642c,,,
